country,date,since_1st_confirmed_n_days,since_100th_confirmed_n_days,since_1st_recovered_n_days,since_100th_recovered_n_days,since_1st_deaths_n_days,since_10th_deaths_n_days,confirmed_n_lag_7d,recovered_n_lag_7d,deaths_n_lag_7d,active_n_lag_7d,confirmed_n_lag_8d,recovered_n_lag_8d,deaths_n_lag_8d,active_n_lag_8d,confirmed_n_lag_9d,recovered_n_lag_9d,deaths_n_lag_9d,active_n_lag_9d,confirmed_n_lag_10d,recovered_n_lag_10d,deaths_n_lag_10d,active_n_lag_10d,label
Uruguay,2020-04-25,42,35,25,19,27,6,508,294,9,205,502,286,9,207,502,286,9,207,492,260,8,224,0
US,2020-04-25,94,53,76,38,56,52,732197,64840,38664,628693,699706,58545,36787,604374,667592,54703,32930,579959,636350,52096,28338,555916,0
Venezuela,2020-04-25,42,30,34,12,29,4,227,113,9,105,204,111,9,84,204,111,9,84,197,111,9,77,0
South Africa,2020-04-25,51,38,32,15,29,20,3034,903,52,2079,2783,903,50,1830,2605,903,48,1654,2506,410,34,2062,0
Afghanistan,2020-04-26,62,30,41,8,35,20,996,131,33,832,933,112,30,791,906,99,30,777,840,54,30,756,0
Albania,2020-04-26,48,34,36,21,46,29,562,314,26,222,548,302,26,220,539,283,26,230,518,277,26,215,0
Andorra,2020-04-26,55,35,45,14,35,26,713,235,36,442,704,205,35,464,696,191,35,470,673,169,33,471,0
United Arab Emirates,2020-04-26,88,39,74,23,37,22,6781,1286,41,5454,6302,1188,37,5077,6302,1188,37,5077,5825,1095,35,4695,0
Argentina,2020-04-26,54,37,43,27,49,30,2839,709,132,1998,2758,685,129,1944,2669,666,123,1880,2571,631,115,1825,0
Armenia,2020-04-26,56,38,40,18,31,17,1291,545,20,726,1248,523,20,705,1201,402,19,780,1159,358,18,783,0
Australia,2020-04-26,91,47,87,33,56,31,6547,4124,67,2356,6547,4124,67,2356,6522,3808,66,2648,6462,2355,63,4044,0
Austria,2020-04-26,61,49,48,31,45,35,14749,10501,452,3796,14671,10214,443,4014,14595,9704,431,4460,14476,8986,410,5080,0
Azerbaijan,2020-04-26,56,31,46,17,44,16,1398,712,19,667,1373,590,18,765,1340,528,15,797,1283,460,15,808,0
Belgium,2020-04-26,82,51,69,36,46,40,38496,8757,5683,24056,37183,8348,5453,23382,36138,7961,5163,23014,34809,7562,4857,22390,0
Burkina Faso,2020-04-26,47,33,36,20,39,29,576,338,36,202,565,321,36,208,557,294,35,228,546,257,32,257,0
Bangladesh,2020-04-26,49,20,41,3,39,20,2456,75,91,2290,2144,66,84,1994,1838,58,75,1705,1572,49,60,1463,0
Bulgaria,2020-04-26,49,37,36,11,46,25,894,161,42,691,878,153,41,684,846,141,41,664,800,122,38,640,0
Bosnia and Herzegovina,2020-04-26,52,35,40,17,36,27,1285,347,48,890,1268,338,47,883,1214,320,46,848,1167,277,43,847,0
Belarus,2020-04-26,58,27,48,17,26,20,4779,494,47,4238,4779,342,45,4392,4779,342,42,4395,4204,203,40,3961,0
Brazil,2020-04-26,60,44,41,27,40,37,38654,22130,2462,14062,36658,14026,2354,20278,33682,14026,2141,17515,30425,14026,1924,14475,0
Canada,2020-04-26,91,46,74,33,48,37,35632,11847,1563,22222,34355,10964,1399,21992,32813,10545,1354,20914,30808,9698,1257,19853,0
Switzerland,2020-04-26,61,52,54,35,52,44,27740,17800,1393,8547,27404,17100,1368,8936,27078,16400,1327,9351,26732,15900,1281,9551,0
Chile,2020-04-26,54,41,37,27,35,26,10088,4338,133,5617,9730,4035,126,5569,9252,3621,116,5515,8807,3299,105,5403,0
China,2020-04-26,95,95,95,89,95,95,83805,77690,4636,1479,83787,77614,4636,1537,83760,77552,4636,1572,83403,78401,3346,1656,0
Cote d'Ivoire,2020-04-26,46,30,40,12,28,5,847,260,9,578,801,239,8,554,688,193,6,489,654,146,6,502,0
Cameroon,2020-04-26,51,28,32,12,32,18,1017,305,42,670,1017,177,22,818,996,164,22,810,996,164,22,810,0
Colombia,2020-04-26,51,38,40,19,35,28,3792,711,179,2902,3439,634,153,2652,3439,634,153,2652,3233,550,144,2539,0
Cuba,2020-04-26,45,29,33,13,39,19,1035,255,34,746,986,227,32,727,923,192,31,700,862,171,27,664,0
Czechia,2020-04-26,56,44,41,20,35,29,6746,1298,186,5262,6606,1227,181,5198,6549,1174,173,5202,6433,972,169,5292,0
Germany,2020-04-26,90,56,73,39,48,42,145184,88000,4586,52598,143342,85400,4459,53483,141397,83114,4352,53931,137698,77000,4052,56646,0
Denmark,2020-04-26,59,47,51,25,43,36,7580,4328,355,2897,7437,4031,346,3060,7268,3571,336,3361,7074,3203,321,3550,0
Dominican Republic,2020-04-26,56,36,33,15,40,32,4680,363,226,4091,4335,312,217,3806,4126,268,200,3658,3755,215,196,3344,0
Algeria,2020-04-26,61,36,45,19,45,37,2629,1047,375,1207,2534,894,367,1273,2418,846,364,1208,2268,783,348,1137,0
Ecuador,2020-04-26,56,39,36,22,43,35,9468,1061,474,7933,9022,1008,456,7558,8450,838,421,7191,8225,838,403,6984,0
Egypt,2020-04-26,72,43,58,31,49,36,3144,732,239,2173,3032,701,224,2107,2844,646,205,1993,2673,596,196,1881,0
Spain,2020-04-26,85,55,71,46,54,50,198674,77357,20453,100864,191726,74797,20043,96886,190839,74797,20002,96040,184948,74797,19315,90836,0
Estonia,2020-04-26,59,43,42,13,32,24,1528,164,40,1324,1512,162,38,1312,1459,145,38,1276,1434,133,36,1265,0
Finland,2020-04-26,88,44,74,24,36,28,3783,1700,94,1989,3681,1700,90,1891,3489,1700,82,1707,3369,1700,75,1594,0
France,2020-04-26,93,57,74,35,71,50,154097,37183,19744,97170,149149,36587,19345,93217,149130,35006,18703,95421,147091,33327,17941,95823,0
United Kingdom,2020-04-26,86,52,74,33,52,43,121172,436,16095,104641,115314,414,15498,99402,109769,394,14607,94768,104145,375,13759,90011,0
Greece,2020-04-26,60,44,43,20,46,36,2235,269,113,1853,2235,269,110,1856,2224,269,108,1847,2207,269,105,1833,0
Croatia,2020-04-26,61,38,44,22,38,22,1871,709,47,1115,1832,615,39,1178,1814,600,36,1178,1791,529,35,1227,0
Hungary,2020-04-26,53,36,43,16,42,32,1916,250,189,1477,1834,231,172,1431,1763,207,156,1400,1652,199,142,1311,0
Indonesia,2020-04-26,55,42,47,25,46,39,6575,686,582,5307,6248,631,535,5082,5923,607,520,4796,5516,548,496,4472,0
India,2020-04-26,87,43,70,27,46,34,17615,2854,559,14202,15722,2463,521,12738,14352,2041,486,11825,13430,1768,448,11214,0
Ireland,2020-04-26,57,43,40,5,46,31,15251,77,610,14564,14758,77,571,14110,13980,77,530,13373,13271,77,486,12708,0
Iran,2020-04-26,67,60,60,57,67,62,82211,57023,5118,20070,80868,55987,5031,19850,79494,54064,4958,20472,77995,52229,4869,20897,0
Iraq,2020-04-26,62,44,48,32,53,43,1539,1009,82,448,1513,953,82,478,1482,906,81,495,1434,856,80,498,0
Iceland,2020-04-26,58,45,47,29,42,6,1771,1291,9,471,1760,1291,9,460,1754,1224,9,521,1739,1144,8,587,0
Israel,2020-04-26,65,45,59,28,36,30,13491,3754,172,9565,13265,3456,164,9645,12982,3126,151,9705,12758,2818,142,9798,0
Italy,2020-04-26,86,63,64,55,65,61,178972,47055,23660,108257,175925,44927,23227,107771,172434,42727,22745,106962,168941,40164,22170,106607,0
Japan,2020-04-26,95,65,91,47,73,48,10797,1159,236,9402,10296,1069,222,9005,9787,935,190,8662,8626,901,178,7547,0
Kazakhstan,2020-04-26,44,31,31,13,37,16,1676,400,17,1259,1615,377,17,1221,1546,347,17,1182,1402,277,17,1108,0
Korea, South,2020-04-26,95,66,79,51,66,61,10661,8042,234,2385,10653,7937,232,2484,10635,7829,230,2576,10613,7757,229,2627,0
Kuwait,2020-04-26,62,43,49,20,22,5,1915,305,7,1603,1751,280,6,1465,1658,258,5,1395,1524,225,3,1296,0
Lebanon,2020-04-26,65,42,53,7,47,28,673,102,21,550,672,99,21,552,668,86,21,561,663,86,21,556,0
Lithuania,2020-04-26,58,35,42,13,36,22,1298,242,35,1021,1239,228,33,978,1149,210,33,906,1128,178,32,918,0
Luxembourg,2020-04-26,57,40,35,23,43,30,3550,627,73,2850,3537,601,72,2864,3480,579,72,2829,3444,552,69,2823,0
Latvia,2020-04-26,55,37,47,5,23,4,727,88,5,634,712,88,5,619,682,88,5,589,675,57,5,613,0
Morocco,2020-04-26,55,35,44,17,47,31,2855,327,141,2387,2685,314,137,2234,2564,281,135,2148,2283,249,130,1904,0
Moldova,2020-04-26,49,34,40,13,39,22,2472,457,67,1948,2378,391,57,1930,2264,276,56,1932,2154,235,54,1865,0
Mexico,2020-04-26,58,38,54,23,38,29,7497,2627,650,4220,6875,2125,546,4204,6297,2125,486,3686,5847,2125,449,3273,0
North Macedonia,2020-04-26,60,35,44,10,35,25,1207,179,51,977,1170,164,49,957,1117,139,49,929,1081,121,46,914,0
Malaysia,2020-04-26,92,48,79,36,40,35,5389,3197,89,2103,5305,3102,88,2115,5251,2967,86,2198,5182,2766,84,2332,0
Niger,2020-04-26,37,23,21,9,32,21,648,117,20,511,639,113,19,507,627,110,18,499,584,90,14,480,0
Nigeria,2020-04-26,58,28,39,11,34,15,627,170,21,436,542,166,19,357,493,159,17,317,442,152,13,277,0
Netherlands,2020-04-26,59,51,43,28,51,44,32838,322,3697,28819,31766,317,3613,27836,30619,315,3471,26833,29383,311,3327,25745,0
New Zealand,2020-04-26,58,35,33,23,28,9,1431,912,12,507,1422,867,11,544,1409,816,11,582,1401,770,9,622,0
Pakistan,2020-04-26,60,41,49,24,38,30,8348,1868,168,6312,7638,1832,143,5663,7025,1765,135,5125,6919,1645,128,5146,0
Panama,2020-04-26,47,38,33,8,46,29,4273,140,120,4013,4210,122,116,3972,4016,98,109,3809,3751,75,103,3573,0
Peru,2020-04-26,51,40,40,26,37,30,15628,6811,400,8417,14420,6684,348,7388,13489,6541,300,6648,12491,6120,274,6097,0
Philippines,2020-04-26,87,43,74,17,84,42,6259,572,409,5278,6087,516,397,5174,5878,487,387,5004,5660,435,362,4863,0
Poland,2020-04-26,53,43,41,22,45,33,9287,1040,360,7887,8742,981,347,7414,8379,866,332,7181,7918,774,314,6830,0
Portugal,2020-04-26,55,44,44,20,40,36,20206,610,714,18882,19685,610,687,18388,19022,519,657,17846,18841,493,629,17719,0
Qatar,2020-04-26,57,46,43,22,29,4,5448,518,8,4922,5008,510,8,4490,4663,464,7,4192,4103,415,7,3681,0
Romania,2020-04-26,60,43,53,30,35,33,8746,1892,451,6403,8418,1730,421,6267,8067,1508,411,6148,7707,1357,392,5958,0
Russia,2020-04-26,86,40,74,26,38,26,42853,3291,361,39201,36793,3057,313,33423,32008,2590,273,29145,27938,2304,232,25402,0
Saudi Arabia,2020-04-26,55,43,47,27,33,26,9362,1398,97,7867,8274,1329,92,6853,7142,1049,87,6006,6380,990,83,5307,0
Singapore,2020-04-26,94,57,78,43,36,12,6588,768,11,5809,5992,740,11,5241,5050,708,11,4331,4427,683,10,3734,0
Serbia,2020-04-26,51,38,41,9,37,29,6318,753,122,5443,5994,637,117,5240,5690,534,110,5046,5318,0,103,5215,0
Slovakia,2020-04-26,51,39,35,13,39,8,1161,229,12,920,1089,213,11,865,1049,175,9,865,977,167,8,802,0
Slovenia,2020-04-26,52,44,32,20,43,28,1330,192,74,1064,1317,190,70,1057,1304,174,66,1064,1268,174,61,1033,0
Sweden,2020-04-26,86,51,48,25,46,39,14385,550,1540,12295,13822,550,1511,11761,13216,550,1400,11266,12540,550,1333,10657,0
Thailand,2020-04-26,95,42,91,27,56,26,2765,1928,47,790,2733,1787,47,899,2700,1689,47,964,2672,1593,46,1033,0
Tunisia,2020-04-26,53,33,35,6,38,26,879,43,38,798,864,43,37,784,864,43,37,784,822,43,37,742,0
Turkey,2020-04-26,46,38,32,28,40,35,86306,11976,2017,72313,82329,10453,1890,69986,78546,8631,1769,68146,74193,7089,1643,65461,0
Ukraine,2020-04-26,54,32,36,12,44,28,5449,347,141,4961,5106,275,133,4698,4662,246,125,4291,4161,186,116,3859,0
Uruguay,2020-04-26,43,36,26,20,28,7,517,298,10,209,508,294,9,205,502,286,9,207,502,286,9,207,0
US,2020-04-26,95,54,77,39,57,53,758809,70337,40661,647811,732197,64840,38664,628693,699706,58545,36787,604374,667592,54703,32930,579959,0
Venezuela,2020-04-26,43,31,35,13,30,5,256,117,9,130,227,113,9,105,204,111,9,84,204,111,9,84,0
South Africa,2020-04-26,52,39,33,16,30,21,3158,903,54,2201,3034,903,52,2079,2783,903,50,1830,2605,903,48,1654,0
Afghanistan,2020-04-27,63,31,42,9,36,21,1026,135,36,855,996,131,33,832,933,112,30,791,906,99,30,777,0
Albania,2020-04-27,49,35,37,22,47,30,584,327,26,231,562,314,26,222,548,302,26,220,539,283,26,230,0
Andorra,2020-04-27,56,36,46,15,36,27,717,248,37,432,713,235,36,442,704,205,35,464,696,191,35,470,0
United Arab Emirates,2020-04-27,89,40,75,24,38,23,7265,1360,43,5862,6781,1286,41,5454,6302,1188,37,5077,6302,1188,37,5077,0
Argentina,2020-04-27,55,38,44,28,50,31,2941,737,136,2068,2839,709,132,1998,2758,685,129,1944,2669,666,123,1880,0
Armenia,2020-04-27,57,39,41,19,32,18,1339,580,22,737,1291,545,20,726,1248,523,20,705,1201,402,19,780,0
Australia,2020-04-27,92,48,88,34,57,32,6547,4124,67,2356,6547,4124,67,2356,6547,4124,67,2356,6522,3808,66,2648,0
Austria,2020-04-27,62,50,49,32,46,36,14795,10631,470,3694,14749,10501,452,3796,14671,10214,443,4014,14595,9704,431,4460,0
Azerbaijan,2020-04-27,57,32,47,18,45,17,1436,791,19,626,1398,712,19,667,1373,590,18,765,1340,528,15,797,0
Belgium,2020-04-27,83,52,70,37,47,41,39983,8895,5828,25260,38496,8757,5683,24056,37183,8348,5453,23382,36138,7961,5163,23014,0
Burkina Faso,2020-04-27,48,34,37,21,40,30,581,357,38,186,576,338,36,202,565,321,36,208,557,294,35,228,0
Bangladesh,2020-04-27,50,21,42,4,40,21,2948,85,101,2762,2456,75,91,2290,2144,66,84,1994,1838,58,75,1705,0
Bulgaria,2020-04-27,50,38,37,12,47,26,929,167,43,719,894,161,42,691,878,153,41,684,846,141,41,664,0
Bosnia and Herzegovina,2020-04-27,53,36,41,18,37,28,1309,381,49,879,1285,347,48,890,1268,338,47,883,1214,320,46,848,0
Belarus,2020-04-27,59,28,49,18,27,21,6264,514,51,5699,4779,494,47,4238,4779,342,45,4392,4779,342,42,4395,0
Brazil,2020-04-27,61,45,42,28,41,38,40743,22130,2587,16026,38654,22130,2462,14062,36658,14026,2354,20278,33682,14026,2141,17515,0
Canada,2020-04-27,92,47,75,34,49,38,37657,12543,1725,23389,35632,11847,1563,22222,34355,10964,1399,21992,32813,10545,1354,20914,0
Switzerland,2020-04-27,62,53,55,36,53,45,27944,18600,1429,7915,27740,17800,1393,8547,27404,17100,1368,8936,27078,16400,1327,9351,0
Chile,2020-04-27,55,42,38,28,36,27,10507,4676,139,5692,10088,4338,133,5617,9730,4035,126,5569,9252,3621,116,5515,0
China,2020-04-27,96,96,96,90,96,96,83817,77745,4636,1436,83805,77690,4636,1479,83787,77614,4636,1537,83760,77552,4636,1572,0
Cote d'Ivoire,2020-04-27,47,31,41,13,29,6,847,260,9,578,847,260,9,578,801,239,8,554,688,193,6,489,0
Cameroon,2020-04-27,52,29,33,13,33,19,1163,305,42,816,1017,305,42,670,1017,177,22,818,996,164,22,810,0
Colombia,2020-04-27,52,39,41,20,36,29,3977,804,189,2984,3792,711,179,2902,3439,634,153,2652,3439,634,153,2652,0
Cuba,2020-04-27,46,30,34,14,40,20,1087,285,36,766,1035,255,34,746,986,227,32,727,923,192,31,700,0
Czechia,2020-04-27,57,45,42,21,36,30,6900,1559,194,5147,6746,1298,186,5262,6606,1227,181,5198,6549,1174,173,5202,0
Germany,2020-04-27,91,57,74,40,49,43,147065,91500,4862,50703,145184,88000,4586,52598,143342,85400,4459,53483,141397,83114,4352,53931,0
Denmark,2020-04-27,60,48,52,26,44,37,7711,4499,364,2848,7580,4328,355,2897,7437,4031,346,3060,7268,3571,336,3361,0
Dominican Republic,2020-04-27,57,37,34,16,41,33,4964,416,235,4313,4680,363,226,4091,4335,312,217,3806,4126,268,200,3658,0
Algeria,2020-04-27,62,37,46,20,46,38,2718,1099,384,1235,2629,1047,375,1207,2534,894,367,1273,2418,846,364,1208,0
Ecuador,2020-04-27,57,40,37,23,44,36,10128,1150,507,8471,9468,1061,474,7933,9022,1008,456,7558,8450,838,421,7191,0
Egypt,2020-04-27,73,44,59,32,50,37,3333,821,250,2262,3144,732,239,2173,3032,701,224,2107,2844,646,205,1993,0
Spain,2020-04-27,86,56,72,47,55,51,200210,80587,20852,98771,198674,77357,20453,100864,191726,74797,20043,96886,190839,74797,20002,96040,0
Estonia,2020-04-27,60,44,43,14,33,25,1535,165,40,1330,1528,164,40,1324,1512,162,38,1312,1459,145,38,1276,0
Finland,2020-04-27,89,45,75,25,37,29,3868,2000,98,1770,3783,1700,94,1989,3681,1700,90,1891,3489,1700,82,1707,0
France,2020-04-27,94,58,75,36,72,51,156480,38036,20292,98152,154097,37183,19744,97170,149149,36587,19345,93217,149130,35006,18703,95421,0
United Kingdom,2020-04-27,87,53,75,34,53,44,125856,446,16550,108860,121172,436,16095,104641,115314,414,15498,99402,109769,394,14607,94768,0
Greece,2020-04-27,61,45,44,21,47,37,2245,269,116,1860,2235,269,113,1853,2235,269,110,1856,2224,269,108,1847,0
Croatia,2020-04-27,62,39,45,23,39,23,1881,771,47,1063,1871,709,47,1115,1832,615,39,1178,1814,600,36,1178,0
Hungary,2020-04-27,54,37,44,17,43,33,1984,267,199,1518,1916,250,189,1477,1834,231,172,1431,1763,207,156,1400,0
Indonesia,2020-04-27,56,43,48,26,47,40,6760,747,590,5423,6575,686,582,5307,6248,631,535,5082,5923,607,520,4796,0
India,2020-04-27,88,44,71,28,47,35,18539,3273,592,14674,17615,2854,559,14202,15722,2463,521,12738,14352,2041,486,11825,0
Ireland,2020-04-27,58,44,41,6,47,32,15652,77,687,14888,15251,77,610,14564,14758,77,571,14110,13980,77,530,13373,0
Iran,2020-04-27,68,61,61,58,68,63,83505,59273,5209,19023,82211,57023,5118,20070,80868,55987,5031,19850,79494,54064,4958,20472,0
Iraq,2020-04-27,63,45,49,33,54,44,1574,1043,82,449,1539,1009,82,448,1513,953,82,478,1482,906,81,495,0
Iceland,2020-04-27,59,46,48,30,43,7,1773,1362,10,401,1771,1291,9,471,1760,1291,9,460,1754,1224,9,521,0
Israel,2020-04-27,66,46,60,29,37,31,13713,4049,177,9487,13491,3754,172,9565,13265,3456,164,9645,12982,3126,151,9705,0
Italy,2020-04-27,87,64,65,56,66,62,181228,48877,24114,108237,178972,47055,23660,108257,175925,44927,23227,107771,172434,42727,22745,106962,0
Japan,2020-04-27,96,66,92,48,74,49,10797,1159,236,9402,10797,1159,236,9402,10296,1069,222,9005,9787,935,190,8662,0
Kazakhstan,2020-04-27,45,32,32,14,38,17,1852,447,19,1386,1676,400,17,1259,1615,377,17,1221,1546,347,17,1182,0
Korea, South,2020-04-27,96,67,80,52,67,62,10674,8114,236,2324,10661,8042,234,2385,10653,7937,232,2484,10635,7829,230,2576,0
Kuwait,2020-04-27,63,44,50,21,23,6,1995,367,9,1619,1915,305,7,1603,1751,280,6,1465,1658,258,5,1395,0
Lebanon,2020-04-27,66,43,54,8,48,29,677,103,21,553,673,102,21,550,672,99,21,552,668,86,21,561,0
Lithuania,2020-04-27,59,36,43,14,37,23,1326,242,37,1047,1298,242,35,1021,1239,228,33,978,1149,210,33,906,0
Luxembourg,2020-04-27,58,41,36,24,44,31,3558,637,75,2846,3550,627,73,2850,3537,601,72,2864,3480,579,72,2829,0
Latvia,2020-04-27,56,38,48,6,24,5,739,88,5,646,727,88,5,634,712,88,5,619,682,88,5,589,0
Morocco,2020-04-27,56,36,45,18,48,32,3046,350,143,2553,2855,327,141,2387,2685,314,137,2234,2564,281,135,2148,0
Moldova,2020-04-27,50,35,41,14,40,23,2548,457,70,2021,2472,457,67,1948,2378,391,57,1930,2264,276,56,1932,0
Mexico,2020-04-27,59,39,55,24,39,30,8261,2627,686,4948,7497,2627,650,4220,6875,2125,546,4204,6297,2125,486,3686,0
North Macedonia,2020-04-27,61,36,45,11,36,26,1225,200,54,971,1207,179,51,977,1170,164,49,957,1117,139,49,929,0
Malaysia,2020-04-27,93,49,80,37,41,36,5425,3295,89,2041,5389,3197,89,2103,5305,3102,88,2115,5251,2967,86,2198,0
Niger,2020-04-27,38,24,22,10,33,22,648,117,20,511,648,117,20,511,639,113,19,507,627,110,18,499,0
Nigeria,2020-04-27,59,29,40,12,35,16,665,188,22,455,627,170,21,436,542,166,19,357,493,159,17,317,0
Netherlands,2020-04-27,60,52,44,29,52,45,33588,322,3764,29502,32838,322,3697,28819,31766,317,3613,27836,30619,315,3471,26833,0
New Zealand,2020-04-27,59,36,34,24,29,10,1440,974,12,454,1431,912,12,507,1422,867,11,544,1409,816,11,582,0
Pakistan,2020-04-27,61,42,50,25,39,31,8418,1970,176,6272,8348,1868,168,6312,7638,1832,143,5663,7025,1765,135,5125,0
Panama,2020-04-27,48,39,34,9,47,30,4467,165,126,4176,4273,140,120,4013,4210,122,116,3972,4016,98,109,3809,0
Peru,2020-04-27,52,41,41,27,38,31,16325,6968,445,8912,15628,6811,400,8417,14420,6684,348,7388,13489,6541,300,6648,0
Philippines,2020-04-27,88,44,75,18,85,43,6459,613,428,5418,6259,572,409,5278,6087,516,397,5174,5878,487,387,5004,0
Poland,2020-04-27,54,44,42,23,46,34,9593,1133,380,8080,9287,1040,360,7887,8742,981,347,7414,8379,866,332,7181,0
Portugal,2020-04-27,56,45,45,21,41,37,20863,610,735,19518,20206,610,714,18882,19685,610,687,18388,19022,519,657,17846,0
Qatar,2020-04-27,58,47,44,23,30,5,6015,555,9,5451,5448,518,8,4922,5008,510,8,4490,4663,464,7,4192,0
Romania,2020-04-27,61,44,54,31,36,34,8936,2017,478,6441,8746,1892,451,6403,8418,1730,421,6267,8067,1508,411,6148,0
Russia,2020-04-27,87,41,75,27,39,27,47121,3446,405,43270,42853,3291,361,39201,36793,3057,313,33423,32008,2590,273,29145,0
Saudi Arabia,2020-04-27,56,44,48,28,34,27,10484,1490,103,8891,9362,1398,97,7867,8274,1329,92,6853,7142,1049,87,6006,0
Singapore,2020-04-27,95,58,79,44,37,13,8014,801,11,7202,6588,768,11,5809,5992,740,11,5241,5050,708,11,4331,0
Serbia,2020-04-27,52,39,42,10,38,30,6630,870,125,5635,6318,753,122,5443,5994,637,117,5240,5690,534,110,5046,0
Slovakia,2020-04-27,52,40,36,14,40,9,1173,251,13,909,1161,229,12,920,1089,213,11,865,1049,175,9,865,0
Slovenia,2020-04-27,53,45,33,21,44,29,1335,193,77,1065,1330,192,74,1064,1317,190,70,1057,1304,174,66,1064,0
Sweden,2020-04-27,87,52,49,26,47,40,14777,550,1580,12647,14385,550,1540,12295,13822,550,1511,11761,13216,550,1400,11266,0
Thailand,2020-04-27,96,43,92,28,57,27,2792,1999,47,746,2765,1928,47,790,2733,1787,47,899,2700,1689,47,964,0
Tunisia,2020-04-27,54,34,36,7,39,27,884,148,38,698,879,43,38,798,864,43,37,784,864,43,37,784,0
Turkey,2020-04-27,47,39,33,29,41,36,90980,13430,2140,75410,86306,11976,2017,72313,82329,10453,1890,69986,78546,8631,1769,68146,0
Ukraine,2020-04-27,55,33,37,13,45,29,5710,359,151,5200,5449,347,141,4961,5106,275,133,4698,4662,246,125,4291,0
Uruguay,2020-04-27,44,37,27,21,29,8,535,313,10,212,517,298,10,209,508,294,9,205,502,286,9,207,0
US,2020-04-27,96,55,78,40,58,54,784326,72329,42094,669903,758809,70337,40661,647811,732197,64840,38664,628693,699706,58545,36787,604374,0
Venezuela,2020-04-27,44,32,36,14,31,6,256,117,9,130,256,117,9,130,227,113,9,105,204,111,9,84,0
South Africa,2020-04-27,53,40,34,17,31,22,3300,1055,58,2187,3158,903,54,2201,3034,903,52,2079,2783,903,50,1830,0
Afghanistan,2020-04-28,64,32,43,10,37,22,1092,150,36,906,1026,135,36,855,996,131,33,832,933,112,30,791,0
Albania,2020-04-28,50,36,38,23,48,31,609,345,26,238,584,327,26,231,562,314,26,222,548,302,26,220,0
Andorra,2020-04-28,57,37,47,16,37,28,717,282,37,398,717,248,37,432,713,235,36,442,704,205,35,464,0
United Arab Emirates,2020-04-28,90,41,76,25,39,24,7755,1443,46,6266,7265,1360,43,5862,6781,1286,41,5454,6302,1188,37,5077,0
Argentina,2020-04-28,56,39,45,29,51,32,3031,840,147,2044,2941,737,136,2068,2839,709,132,1998,2758,685,129,1944,0
Armenia,2020-04-28,58,40,42,20,33,19,1401,609,24,768,1339,580,22,737,1291,545,20,726,1248,523,20,705,0
Australia,2020-04-28,93,49,89,35,58,33,6547,4124,67,2356,6547,4124,67,2356,6547,4124,67,2356,6547,4124,67,2356,0
Austria,2020-04-28,63,51,50,33,47,37,14873,10971,491,3411,14795,10631,470,3694,14749,10501,452,3796,14671,10214,443,4014,0
Azerbaijan,2020-04-28,58,33,48,19,46,18,1480,865,20,595,1436,791,19,626,1398,712,19,667,1373,590,18,765,0
Belgium,2020-04-28,84,53,71,38,48,42,40956,9002,5998,25956,39983,8895,5828,25260,38496,8757,5683,24056,37183,8348,5453,23382,0
Burkina Faso,2020-04-28,49,35,38,22,41,31,600,362,38,200,581,357,38,186,576,338,36,202,565,321,36,208,0
Bangladesh,2020-04-28,51,22,43,5,41,22,3382,87,110,3185,2948,85,101,2762,2456,75,91,2290,2144,66,84,1994,0
Bulgaria,2020-04-28,51,39,38,13,48,27,975,170,45,760,929,167,43,719,894,161,42,691,878,153,41,684,0
Bosnia and Herzegovina,2020-04-28,54,37,42,19,38,29,1342,437,51,854,1309,381,49,879,1285,347,48,890,1268,338,47,883,0
Belarus,2020-04-28,60,29,50,19,28,22,6723,577,55,6091,6264,514,51,5699,4779,494,47,4238,4779,342,45,4392,0
Brazil,2020-04-28,62,46,43,29,42,39,43079,22991,2741,17347,40743,22130,2587,16026,38654,22130,2462,14062,36658,14026,2354,20278,0
